listing_id,listing_name,listing_type,room_type,cover_photo_url,photos_count,host_id,host_name,cohost_ids,cohost_names,superhost,latitude,longitude,guests,bedrooms,beds,baths,registration,amenities,instant_book,professional_management,min_nights,cancellation_policy,currency,cleaning_fee,extra_guest_fee,num_reviews,rating_overall,rating_accuracy,rating_checkin,rating_cleanliness,rating_communication,rating_location,rating_value,ttm_revenue,ttm_revenue_native,ttm_avg_rate,ttm_avg_rate_native,ttm_occupancy,ttm_adjusted_occupancy,ttm_revpar,ttm_revpar_native,ttm_adjusted_revpar,ttm_adjusted_revpar_native,ttm_reserved_days,ttm_blocked_days,ttm_available_days,ttm_total_days,l90d_revenue,l90d_revenue_native,l90d_avg_rate,l90d_avg_rate_native,l90d_occupancy,l90d_adjusted_occupancy,l90d_revpar,l90d_revpar_native,l90d_adjusted_revpar,l90d_adjusted_revpar_native,l90d_reserved_days,l90d_blocked_days,l90d_available_days,l90d_total_days
9126991,2BR West Jakarta Apartment Amazing Facilities,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-9126991/original/0b61852e-7a87-472b-a5c9-ef7b67b9219d.jpeg,51,32872071,Andri,"","",true,-6.1807,106.7238,5,2,4,2.0,false,"TV,Wifi,Air conditioning,Pool,Kitchen,Room-darkening shades,Hot water,Gym,Body soap,Conditioner,Elevator,Bed linens,Extra pillows and blankets,Laundromat nearby,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Paid parking on premises,Clothing storage,Stove,Washer,Smoke alarm,Carbon monoxide alarm,Patio or balcony,Bidet,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Hangers,Outdoor playground,Hair dryer,Iron,Rice maker",false,false,3,Moderate,IDR,0,0,16,5.0,4.9,4.9,5.0,4.9,4.8,4.9,1531.0,2.4933242E7,34.1,553519.7,0.118,0.0,4.2,68310.3,0.0,0.0,43,0,322,365,342.0,5598098.0,34.4,563265.4,0.111,0.0,3.8,62201.1,0.0,0.0,10,0,80,90
9337927,Scenic Golf & City View 2BR The Mansion Kemayoran,Entire condo,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-9337927/original/8488a8b3-7515-4305-b748-13732def0a95.jpeg,27,22611267,Hans,"","",true,-6.1446,106.8536,4,2,3,1.0,false,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Room-darkening shades,Hot water,Gym,Body soap,Conditioner,Elevator,Bed linens,Extra pillows and blankets,Laundromat nearby,Microwave,Coffee maker,Refrigerator,Drying rack for clothing,Dishes and silverware,Cooking basics,Paid parking on premises,Clothing storage,Stove,Washer,Smoke alarm,Exercise equipment,Patio or balcony,First aid kit,Fire extinguisher,Essentials,Long term stays allowed,Shampoo,Hangers,Dining table,Outdoor playground,Hair dryer,Iron,Dedicated workspace,Freezer,Private entrance",false,false,3,Strict,IDR,21,0,50,4.78,4.8,4.8,4.7,4.8,4.8,4.7,8942.0,1.44756845E8,41.2,669982.9,0.6,0.0,24.5,396594.1,0.0,0.0,219,0,146,365,1957.0,3.2033548E7,44.6,730771.6,0.489,0.0,21.7,355928.3,0.0,0.0,44,0,46,90
9540610,Cozy Studio @ Kebagusan City Apartment South Jkt,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/9d08d280-75e4-4305-b0ee-2184f075f3f8.jpg,9,49414178,Yudi,"","",false,-6.3061,106.8366,,,1,0.0,false,"Stove,TV,Single level home,Air conditioning,Pool,Kitchen,Essentials,Long term stays allowed,Hangers,Dining table,Hair dryer,Hot water,Dedicated workspace,Body soap,Freezer,Elevator,Bed linens,Laundromat nearby,Refrigerator,Dishes and silverware,Clothing storage",false,,2,Moderate,IDR,0,0,2,,,,,,,,209.0,3421061.0,17.4,283548.0,0.033,0.0,0.6,9372.8,0.0,0.0,12,0,353,365,0.0,0.0,22.3,365385.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
9577311,MT Haryono Residence Full Furnished,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/26201bd3-d7dd-453f-8cec-5a407eb23d5b.jpg,14,49577422,Nova,"","",false,-6.2446,106.8676,3,1,2,1.0,false,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Room-darkening shades,Smoking allowed,Ceiling fan,Hot water,Body soap,Mosquito net,Elevator,Bed linens,Extra pillows and blankets,Laundromat nearby,Cleaning products,Refrigerator,Drying rack for clothing,Dishes and silverware,Cooking basics,Clothing storage,Stove,Smoke alarm,Shower gel,Patio or balcony,First aid kit,Fire extinguisher,Bidet,Essentials,Shampoo,Hangers,Dining table,Iron,Dedicated workspace,Freezer,Sound system,Rice maker",,,1,Moderate,IDR,5,,16,4.5,4.4,4.6,4.4,4.7,4.5,4.2,937.0,1.5136234E7,17.4,281334.5,0.134,0.189,2.6,41469.1,3.6,58441.1,49,106,316,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
9892880,Modern Apartment with Skyline View,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/5100ade5-9aae-4fb9-a570-74b83f81af0d.jpg,35,30934330,Bambang,547023710,Leonardo,true,-6.2292,106.8046,4,2,2,1.0,false,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Hot water,Gym,Elevator,Bed linens,Laundromat nearby,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Stove,Washer,Dryer,Smoke alarm,Shower gel,Patio or balcony,Essentials,Shampoo,Hangers,Hair dryer,Iron,Bread maker,Rice maker",false,false,2,Firm,IDR,30,0,119,4.86,4.9,4.9,4.7,5.0,5.0,4.8,16894.0,2.73564611E8,68.2,1107402.6,0.688,0.0,46.3,749492.1,0.0,0.0,251,0,114,365,2912.0,4.7665657E7,75.2,1231290.0,0.433,0.0,32.4,529618.4,0.0,0.0,39,0,51,90
9960692,Comfy & Convinient in Kuningan CBD,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/351bc47b-7b4e-4b86-967e-3db8073e700c.jpg,19,2194823,Ronni,"","",false,-6.2166,106.8349,2,1,1,1.0,false,"TV,Cable TV,Smoke alarm,Wifi,Air conditioning,Pool,Fire extinguisher,Luggage dropoff allowed,Kitchen,Essentials,Long term stays allowed,Free parking on premises,Hangers,Hot water,Iron,Elevator",false,false,2,Firm,IDR,9,0,45,4.6,4.8,4.7,4.6,4.7,4.7,4.7,1813.0,2.9158796E7,27.6,448345.6,0.189,0.209,5.0,79887.1,5.5,88360.0,69,35,296,365,84.0,1374971.0,30.7,502337.2,0.033,0.049,0.9,15277.5,1.4,22540.5,3,29,87,90
9960914,"Unique, Compact Studio Apartment",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/63408e68-cb7d-4a39-83a6-73c628683731.jpg,23,5795719,Jennifer,"","",true,-6.2577,106.7602,2,1,1,1.0,false,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Hot water kettle,Hot water,Gym,Body soap,Mini fridge,Elevator,Bed linens,Laundromat nearby,Cleaning products,Refrigerator,Dishes and silverware,Cooking basics,Oven,Paid parking on premises,Clothing storage,Stove,Smoke alarm,Patio or balcony,Bidet,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Hangers,Dining table,Hair dryer,Dedicated workspace,Freezer,Bathtub",false,false,1,Firm,IDR,7,0,174,4.88,4.9,5.0,4.8,5.0,4.6,4.8,3012.0,4.9128954E7,16.5,268721.0,0.54,0.604,8.3,134599.9,9.2,150702.3,197,39,168,365,470.0,7693289.0,22.2,364112.7,0.278,0.455,5.2,85481.0,8.5,139878.0,25,35,65,90
10057299,Forty8 @ Kempinski Residence,Entire serviced apartment,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTAwNTcyOTk%3D/original/4e32bbee-aad6-4a1e-9619-5f16c928adbd.jpeg,16,51612182,Fabyanie,"","",false,-6.1948,106.8211,4,2,2,2.0,false,"TV,Air conditioning,Pool,Kitchen,Room-darkening shades,Smoking allowed,Hot water,Gym,Elevator,Bed linens,Hot tub,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Paid parking on premises,Stove,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,Patio or balcony,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron,Bathtub",false,,2,Strict,IDR,0,0,11,5.0,4.9,5.0,4.9,5.0,5.0,4.9,1468.0,2.294873E7,118.5,1926176.3,0.036,0.042,4.0,62873.2,4.7,74028.2,13,55,352,365,0.0,0.0,124.7,2041540.8,0.0,0.0,0.0,0.0,0.0,0.0,0,31,90,90
10170559,100mbps WIFI+Hot Shower+Seaview Mall 2BR,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/f8c1df7c-297d-4030-a81d-3ceec3c99f92.jpg,21,17134141,Cynthia,"","",false,-6.1087,106.7781,4,2,2,1.0,false,"High chair,TV,Cable TV,Children’s books and toys,Wifi,Waterfront,Air conditioning,Pool,Crib,Kitchen,Room-darkening shades,Hot water kettle,Children’s dinnerware,Books and reading material,Movie theater,Hot water,Body soap,Mini fridge,Elevator,Bed linens,Laundromat nearby,Cleaning products,Refrigerator,Dishes and silverware,Cooking basics,Paid parking on premises,Clothing storage,Stove,Washer,Dryer,Smoke alarm,Shower gel,Carbon monoxide alarm,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Hangers,Dining table,Hair dryer,Iron,Freezer,Private entrance",,,3,Moderate,IDR,11,,50,4.68,4.7,4.9,4.7,4.9,4.7,4.7,611.0,9945674.0,18.9,307303.8,0.074,0.0,1.7,27248.4,0.0,0.0,27,0,338,365,0.0,0.0,16.4,267719.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
10320510,Signature Apartment @The Windsor West Jakarta,Entire condo,entire_home,https://a0.muscache.com/im/pictures/450462cf-4bb1-43a5-a59d-075ee60eff41.jpg,43,22377302,Victor,"","",true,-6.1869,106.7367,4,2,2,2.0,false,"TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Room-darkening shades,Gym,Elevator,Bed linens,Heating,Cooking basics,Clothing storage,Washer,Smoke alarm,Exercise equipment,Fire extinguisher,Essentials,Shampoo,Hangers,Iron,Dedicated workspace",false,,3,Strict,IDR,0,0,20,4.65,4.7,4.7,4.4,4.9,4.9,4.8,4259.0,6.8513983E7,88.7,1440710.8,0.129,0.0,11.7,187709.5,0.0,0.0,47,0,318,365,639.0,1.04596E7,81.0,1325864.8,0.089,0.0,7.1,116217.8,0.0,0.0,8,0,82,90
10342525,New 1 BR apartment in Casablanca,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/dbd9e171-5356-4f25-81d3-796fa3d9fdb0.jpg,20,53229176,Lidya,"","",false,-6.2252,106.8422,4,1,2,1.0,false,"TV,Wifi,Air conditioning,Pool,Kitchen,Hot water,Gym,Elevator,Bed linens,Cleaning products,Refrigerator,Dishes and silverware,Cooking basics,Paid parking on premises,Stove,Washer,Smoke alarm,Fire extinguisher,Bidet,Long term stays allowed,Shampoo,Cleaning before checkout,Hangers,Iron",false,,3,Moderate,IDR,15,0,11,4.82,4.7,4.7,4.4,4.9,5.0,4.5,587.0,9583875.0,58.3,947358.6,0.027,0.0,1.6,26257.2,0.0,0.0,10,0,355,365,118.0,1931507.0,58.1,951749.1,0.022,0.0,1.3,21461.2,0.0,0.0,2,0,88,90
10955325,GreenBay Pluit/2Br/Budget/AC/Internet Baywalk Mall,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-10955325/original/dd24ba1e-4649-47ab-b9f7-a12195e8fe08.jpeg,20,6874188,Johan,"","",true,-6.1088,106.7791,3,2,2,0.0,false,"TV,Wifi,Waterfront,Air conditioning,Pool,Paid parking off premises,Hot water,Gym,Body soap,Mini fridge,Elevator,Free street parking,Microwave,Refrigerator,Paid parking on premises,Clothing storage,Smoke alarm,Shower gel,Carbon monoxide alarm,Patio or balcony,Essentials,Long term stays allowed,Shampoo,Hangers,Dining table,Hair dryer,Iron,Freezer",true,false,2,Strict,IDR,9,0,101,4.75,4.8,4.9,4.6,5.0,4.8,4.8,697.0,1.1486529E7,18.5,301066.9,0.107,0.0,1.9,31469.9,0.0,0.0,39,0,326,365,178.0,2913630.0,18.8,308277.3,0.111,0.0,2.0,32373.7,0.0,0.0,10,0,80,90
11073029,Affordable 1BR Apt. w/ Direct Access to mall kokas,Entire condo,entire_home,https://a0.muscache.com/im/pictures/6cab2519-6fae-474c-9af5-b50380d13e96.jpg,27,14494430,Muthia And Anty,"","",true,-6.2243,106.8421,3,1,2,1.5,false,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Hot water kettle,Portable fans,Gym,Elevator,Laundromat nearby,Outdoor furniture,Hot tub,Drying rack for clothing,Paid parking on premises,Clothing storage,Wine glasses,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Bidet,Essentials,Lock on bedroom door,Hangers,Iron,Dedicated workspace,Outdoor dining area,Freezer,Private entrance,Rice maker,Bathtub,Babysitter recommendations,Room-darkening shades,Bikes,Hot water,Outdoor shower,Bed linens,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,Exercise equipment,Patio or balcony,Backyard,Luggage dropoff allowed,Long term stays allowed,Dining table,Outdoor playground,Toaster",false,false,2,Strict,IDR,0,0,136,4.88,4.8,4.9,4.8,4.9,4.9,4.9,7861.0,1.27734142E8,29.5,479617.5,0.734,0.784,21.5,349956.6,23.0,373491.6,268,23,97,365,2147.0,3.5143602E7,33.3,544532.1,0.733,0.0,23.9,390484.5,0.0,0.0,66,0,24,90
11128138,Warm Apt in South Jakarta - Pakubuwono Terrace NT,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/56b76040-ab99-48a0-8e8f-365ffd9c2f4c.jpg,33,31261973,Hikmat,"","",false,-6.2377,106.7603,4,1,1,1.5,false,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Hot water,Gym,Body soap,Elevator,Bed linens,Laundromat nearby,Refrigerator,Dishes and silverware,Cooking basics,Oven,Paid parking on premises,Stove,Washer,Dryer,Smoke alarm,Shower gel,Patio or balcony,Essentials,Long term stays allowed,Shampoo,Cleaning before checkout,Hangers,Hair dryer,Iron,Sound system,Rice maker",false,false,2,Flexible,IDR,13,0,96,4.54,4.5,4.7,4.6,4.7,4.4,4.6,3010.0,4.8624507E7,17.5,284222.9,0.477,0.602,8.2,133217.8,10.4,168250.9,174,76,191,365,458.0,7496867.0,18.6,304457.9,0.267,0.75,5.1,83298.5,14.3,234277.1,24,58,66,90
11169684,"Best location 2BR flat in Pondok Indah, FREE WIFI",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/5d21a27f-e6f9-4daf-b8b4-40aa2af8de50.jpg,68,58121287,Lenny,"","",false,-6.2812,106.7917,6,2,2,2.0,false,"High chair,TV,Cable TV,Children’s books and toys,Wifi,Air conditioning,Pool,Kitchen,Hot water,Gym,Elevator,Extra pillows and blankets,Ethernet connection,Hot tub,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Paid parking on premises,Stove,Washer,Single level home,Smoke alarm,Carbon monoxide alarm,Patio or balcony,Backyard,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Cleaning before checkout,Hangers,Hair dryer,Iron",false,,2,Flexible,IDR,12,0,83,4.84,4.9,4.9,4.8,4.9,4.9,4.8,699.0,1.1441721E7,64.2,1043168.4,0.03,0.0,1.9,31347.2,0.0,0.0,11,0,354,365,636.0,1.0410493E7,62.6,1024498.7,0.111,0.0,7.1,115672.1,0.0,0.0,10,0,80,90
11169805,NEW Fresh look with Better Comfort @Mega Kuningan,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTExNjk4MDU%3D/original/7712a59c-fe91-47e0-b4a5-a34580522ad7.jpeg,16,58122097,Vincentius Ronaldi,"","",false,-6.2268,106.8248,3,2,2,1.0,false,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Hot water,Gym,Body soap,Elevator,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Clothing storage,Stove,Washer,Smoke alarm,Shower gel,Patio or balcony,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Freezer,Rice maker",false,,30,Strict,IDR,60,0,6,5.0,5.0,5.0,4.8,5.0,4.8,4.8,1920.0,3.1626555E7,39.4,640283.2,0.129,0.175,5.3,86648.1,7.2,118009.5,47,97,318,365,0.0,0.0,36.5,597821.5,0.0,0.0,0.0,0.0,0.0,0.0,0,30,90,90
11247697,Apartment 15 minutes to MONAS & premium office are,Entire condo,entire_home,https://a0.muscache.com/im/pictures/110fa4e1-c744-4077-a9e3-bf46cc98fe4c.jpg,80,26251567,Hestri,124030087,Hestri,false,-6.1465,106.8148,4,2,3,1.0,false,"TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Room-darkening shades,Hot water,Gym,Elevator,Bed linens,Extra pillows and blankets,Laundromat nearby,Outdoor furniture,Cleaning products,Indoor fireplace,Refrigerator,Drying rack for clothing,Dishes and silverware,Cooking basics,Sauna,Paid parking on premises,Clothing storage,Stove,Washer,Smoke alarm,Patio or balcony,Backyard,Fire extinguisher,Essentials,Long term stays allowed,Safe,Hangers,Dining table,Outdoor playground,Iron,Dedicated workspace,Outdoor dining area,Freezer,Rice maker",false,,1,Moderate,IDR,0,0,38,4.68,4.7,4.9,4.3,5.0,4.8,4.7,4003.0,6.3934577E7,32.3,524943.6,0.34,0.441,11.0,175163.2,14.2,227525.2,124,84,241,365,612.0,1.0017646E7,31.4,514340.9,0.222,0.0,6.8,111307.2,0.0,0.0,20,0,70,90
11720776,Opened Room Kalibata City - Studio Silver,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/f1b668b1-2546-4d11-9966-bde333e2bbb9.jpg,30,27245378,Eddy Junisto,"","",true,-6.2568,106.8546,2,1,1,1.0,false,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Board games,Paid parking off premises,Books and reading material,Movie theater,Hot water,Body soap,Mini fridge,Elevator,Bed linens,Extra pillows and blankets,Ethernet connection,Laundromat nearby,Cleaning products,Cooking basics,Stove,Wine glasses,Smoke alarm,Patio or balcony,First aid kit,Fire extinguisher,Bidet,Essentials,Long term stays allowed,Shampoo,Cleaning before checkout,Hangers,Dining table,Hair dryer,Iron,Life size games",true,,1,Strict,IDR,0,0,6,4.83,5.0,5.0,4.8,4.8,5.0,5.0,611.0,9905695.0,23.4,380439.6,0.071,0.0,1.7,27138.9,0.0,0.0,26,0,339,365,0.0,0.0,23.4,383391.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
11732311,Good Place for Very Affordable Price,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/51c8bdf3-44ef-42cc-8795-b287fcd8eeb2.jpg,25,62402666,Yordis,"","",true,-6.1492,106.8563,2,1,1,1.0,false,"TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Hot water kettle,Portable fans,Smoking allowed,Hot water,Gym,Body soap,Elevator,Bed linens,Extra pillows and blankets,Cleaning products,Refrigerator,Drying rack for clothing,Dishes and silverware,Cooking basics,Clothing storage,Stove,Single level home,Smoke alarm,Carbon monoxide alarm,Patio or balcony,First aid kit,Backyard,Fire extinguisher,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Hangers,Dining table,Hair dryer,Iron,Freezer,Rice maker",true,false,3,Firm,IDR,0,0,93,4.69,4.7,4.8,4.5,4.9,4.5,4.8,1250.0,2.0411734E7,27.5,446530.8,0.123,0.135,3.4,55922.6,3.8,61296.5,45,32,320,365,730.0,1.1949153E7,27.3,447411.1,0.289,0.0,8.1,132768.4,0.0,0.0,26,0,64,90
11743397,"Modern 2BR w/ Netflix, washing machine, WFH setup",Entire condo,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-11743397/original/90cf48ca-ef76-4585-a51c-7863c1121e07.jpeg,23,181922629,Alexander,"","",false,-6.2228,106.8464,4,2,2,1.0,false,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Hot water kettle,Portable fans,Gym,Elevator,Cleaning products,Drying rack for clothing,Paid parking on premises,Coffee,Clothing storage,Wine glasses,Washer,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Bidet,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Dedicated workspace,Freezer,Rice maker,Room-darkening shades,Hot water,Body soap,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Sauna,Stove,Single level home,Exercise equipment,Shower gel,Patio or balcony,Long term stays allowed,Dining table,Toaster",,,2,Moderate,IDR,9,,133,4.76,4.8,4.9,4.7,4.8,4.9,4.7,4014.0,6.3533197E7,42.7,688292.3,0.258,0.277,11.0,174063.6,11.8,187413.6,94,26,271,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
12118629,Puri Park View Apartemen For Rent,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/f1229711-791e-48cd-8b0c-bcca261faa29.jpg,15,65012083,Victor,"","",false,-6.1918,106.7569,4,2,3,1.0,false,"TV,Waterfront,Air conditioning,Pool,Kitchen,Gym,Elevator,Bed linens,Microwave,Cleaning products,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Stove,Single level home,Smoke alarm,Patio or balcony,Fire extinguisher,Long term stays allowed,Hangers,Dining table,Rice maker",false,,2,Flexible,IDR,0,0,1,,,,,,,,254.0,4157649.0,23.2,376129.3,0.03,0.0,0.7,11390.8,0.0,0.0,11,0,354,365,254.0,4157649.0,23.2,379935.8,0.122,0.0,2.8,46196.1,0.0,0.0,11,0,79,90
12160000,YourHomey Apartment @WoodlandPark SouthJakarta,Entire condo,entire_home,https://a0.muscache.com/im/pictures/6411083b-8d83-48f6-ada7-014067337108.jpg,48,51284399,Alex,"","",false,-6.2554,106.8557,2,1,1,1.0,false,"TV,Cable TV,Wifi,Air conditioning,Pool,Hot water kettle,Books and reading material,Hot water,Gym,Bed linens,Extra pillows and blankets,Ethernet connection,Laundromat nearby,Cleaning products,Indoor fireplace,Refrigerator,Dishes and silverware,Paid parking on premises,Smoke alarm,Patio or balcony,First aid kit,Backyard,Fire extinguisher,Long term stays allowed,Safe,Cleaning before checkout,Hangers,Hair dryer,Iron,Dedicated workspace,Private entrance,Rice maker",false,false,30,Moderate,IDR,9,0,8,5.0,5.0,4.6,4.9,5.0,4.9,5.0,622.0,9676906.0,15.0,243874.6,0.099,0.121,1.7,26512.1,2.1,32582.2,36,68,329,365,0.0,0.0,12.1,197879.3,0.0,0.0,0.0,0.0,0.0,0.0,0,29,90,90
12167651,2BR 81sqm | Apartment Taman Rasuna,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/2a6097c1-95a0-454c-853e-8fe79d2e867e.jpg,11,65344956,Vicky,"","",true,-6.2169,106.8379,5,2,2,1.5,false,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Hot water,Gym,Body soap,Elevator,Bed linens,Microwave,Cleaning products,Refrigerator,Dishes and silverware,Cooking basics,Paid parking on premises,Clothing storage,Washer,Smoke alarm,Shower gel,Carbon monoxide alarm,Patio or balcony,Backyard,Essentials,Long term stays allowed,Lock on bedroom door,Hangers,Dining table,Outdoor playground,Iron,Dedicated workspace,Rice maker",false,,3,Strict,IDR,0,0,28,4.25,4.3,4.5,3.9,4.5,4.8,4.4,1987.0,3.1774233E7,40.9,664181.0,0.14,0.147,5.4,87052.7,5.7,91305.3,51,17,314,365,0.0,0.0,41.3,675299.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
12234204,New n Clean Apartment near JIExpo +Free Parking,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTIyMzQyMDQ%3D/original/7deb03e8-bbdc-4798-84c0-7617a4f620b2.jpeg,17,65834122,Mike & Jan,"","",true,-6.1492,106.8490,2,1,1,1.0,false,"Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Hot water,Gym,Body soap,Conditioner,Mini fridge,Outdoor shower,Elevator,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Drying rack for clothing,Dishes and silverware,Cooking basics,Clothing storage,Stove,Washer,Exercise equipment,Shower gel,Essentials,Long term stays allowed,Shampoo,Hangers,Dining table,Hair dryer,Iron,Dedicated workspace,Freezer",false,false,1,Moderate,IDR,5,4,51,4.94,4.9,5.0,4.9,4.9,4.8,4.9,3347.0,5.4375128E7,28.9,469616.9,0.323,0.0,9.2,148973.0,0.0,0.0,118,0,247,365,921.0,1.5075575E7,34.8,569630.9,0.3,0.0,10.2,167506.4,0.0,0.0,27,0,63,90
12264066,Large Cozy 2BR/Central Jakarta CBD Sahid Sudirman,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/7db1cef3-d92d-457d-85dd-924fe1f13582.jpg,58,39657769,Evi,"","",false,-6.2106,106.8205,4,2,2,2.0,false,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Room-darkening shades,Paid parking off premises,Hot water,Gym,Elevator,Microwave,Refrigerator,Drying rack for clothing,Dishes and silverware,Clothing storage,Stove,Washer,Smoke alarm,Shower gel,Carbon monoxide alarm,Patio or balcony,First aid kit,Fire extinguisher,Luggage dropoff allowed,Dining table,Hair dryer,Iron,Dedicated workspace,Bathtub",,,3,Moderate,IDR,15,,13,4.38,4.5,4.6,4.1,4.8,4.9,4.3,650.0,1.031831E7,57.1,922327.0,0.033,0.0,1.8,28269.3,0.0,0.0,12,0,353,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
12375939,1 Bed High-Rise Apartment - Kemang,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-12375939/original/b4fb1812-1506-4ca2-801a-a7b617960163.jpeg,44,46734763,Rae,"","",true,-6.2546,106.8115,3,1,1,1.0,false,"TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Hot water kettle,Gym,Conditioner,Mini fridge,Elevator,Trash compactor,Laundromat nearby,Outdoor furniture,Hot tub,Cleaning products,Drying rack for clothing,Coffee,Clothing storage,Wine glasses,Washer,Smoke alarm,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Freezer,Private entrance,Sound system,Window guards,Room-darkening shades,Hot water,Body soap,Outdoor shower,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Stove,Exercise equipment,Shower gel,Patio or balcony,Long term stays allowed,Dining table,Toaster",false,false,10,Moderate,IDR,50,0,24,4.88,4.9,5.0,4.7,5.0,4.8,4.6,7877.0,1.27930326E8,52.7,856725.0,0.422,0.452,21.6,350494.0,23.1,375162.2,154,24,211,365,508.0,8315299.0,57.5,940472.8,0.1,0.0,5.6,92392.2,0.0,0.0,9,0,81,90
