listing_id;listing_name;listing_type;room_type;cover_photo_url;photos_count;host_id;host_name;cohost_ids;cohost_names;superhost;latitude;longitude;guests;bedrooms;beds;baths;registration;amenities;instant_book;professional_management;min_nights;cancellation_policy;currency;cleaning_fee;extra_guest_fee;num_reviews;rating_overall;rating_accuracy;rating_checkin;rating_cleanliness;rating_communication;rating_location;rating_value;ttm_revenue;ttm_revenue_native;ttm_avg_rate;ttm_avg_rate_native;ttm_occupancy;ttm_adjusted_occupancy;ttm_revpar;ttm_revpar_native;ttm_adjusted_revpar;ttm_adjusted_revpar_native;ttm_reserved_days;ttm_blocked_days;ttm_available_days;ttm_total_days;l90d_revenue;l90d_revenue_native;l90d_avg_rate;l90d_avg_rate_native;l90d_occupancy;l90d_adjusted_occupancy;l90d_revpar;l90d_revpar_native;l90d_adjusted_revpar;l90d_adjusted_revpar_native;l90d_reserved_days;l90d_blocked_days;l90d_available_days;l90d_total_days
14278;FX Sudirman 28;Entire rental unit;entire_home;https://a0.muscache.com/im/pictures/hosting/Hosting-14278/original/ec29dc83-0f49-4df2-961e-672354d253ac.jpeg;22;56048;Rieneke;;;TRUE;-62.240;1.068.031;4;2;3;2.0;FALSE;TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Hot water,Gym,Elevator,Refrigerator,Dishes and silverware,Washer,Dryer,Smoke alarm,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron;FALSE;FALSE;2;Firm;IDR;0;0;4;5.0;5.0;4.5;4.8;4.8;4.5;4.0;7771.0;1,23E+16;133.7;2171985.2;0.159;0.169;21.3;337802.2;22.7;359468.8;58;22;307;365;1605.0;2,63E+14;134.0;2193587.7;0.133;0.0;17.8;291908.5;0.0;0.0;12;0;78;90
949976;Serviced City Loft South Jakarta;Private room in rental unit;private_room;https://a0.muscache.com/im/pictures/miso/Hosting-949976/original/6eb3bdd7-aedf-45a4-a7ef-e095bf07b9e2.jpeg;7;5152933;Jeffry;;;FALSE;-62.671;1.068.077;2;1;1;1.0;FALSE;High chair,TV,Washer,Cable TV,Wifi,Air conditioning,Fire extinguisher,Kitchen,Free parking on premises,Hangers,Dedicated workspace,Refrigerator,Dishes and silverware;FALSE;FALSE;3;Strict;IDR;0;0;15;4.71;4.4;4.7;4.3;4.7;4.7;4.7;553.0;8450393.0;24.1;391240.1;0.066;0.149;1.5;23151.8;3.4;52486.9;24;204;341;365;0.0;0.0;25.6;419220.8;0.0;0.0;0.0;0.0;0.0;0.0;0;90;90;90
967331;Cozy 2BR @Kebagusan City, South Jakarta;Entire rental unit;entire_home;https://a0.muscache.com/im/pictures/cb6286af-f20d-4470-90dc-56cd3b6c7a33.jpg;24;5277334;Widi;;;FALSE;-63.066;1.068.382;5;2;3;1.0;FALSE;TV,Wifi,Air conditioning,Pool,Kitchen,Paid parking off premises,Hot water,Elevator,Microwave,Indoor fireplace,Refrigerator,Dishes and silverware,Heating,Cooking basics,Paid parking on premises,Stove,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron;FALSE;;25;Moderate;IDR;12;0;14;4.5;4.5;4.5;4.3;4.4;4.6;4.6;187.0;3048163.0;13.7;222613.9;0.038;0.043;0.5;8351.1;0.6;9379.0;14;40;351;365;0.0;0.0;19.7;322827.1;0.0;0.0;0.0;0.0;0.0;0.0;0;0;90;90
978796;Cozy 1BR Unit @Kuningan City in South Jakarta;Entire rental unit;entire_home;https://a0.muscache.com/im/pictures/35941368/b1695946_original.jpg;17;5277334;Widi;;;FALSE;-62.251;1.068.303;2;1;1;1.5;FALSE;TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Hot water kettle,Paid parking off premises,Gym,Mini fridge,Elevator,Cleaning products,Indoor fireplace,Drying rack for clothing,Paid parking on premises,Clothing storage,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Freezer,Rice maker,High chair,Room-darkening shades,Hot water,Body soap,Bed linens,Extra pillows and blankets,Ethernet connection,Pocket wifi,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Stove,Shower gel,Patio or balcony,Luggage dropoff allowed,Long term stays allowed,Dining table;FALSE;;25;Moderate;IDR;0;0;18;4.72;4.8;4.4;4.8;4.6;4.7;4.6;297.0;4861508.0;26.4;428340.9;0.033;0.044;0.8;13319.2;1.1;17807.7;12;92;353;365;0.0;0.0;25.4;416128.8;0.0;0.0;0.0;0.0;0.0;0.0;0;0;90;90
980882;New York - New York Penthouse;Entire rental unit;entire_home;https://a0.muscache.com/im/pictures/15546892/37bc89b7_original.jpg;18;5297796;Cyrille;;;FALSE;-62.044;1.068.267;2;1;1;1.5;FALSE;TV,Washer,Cable TV,Dryer,Smoke alarm,Wifi,Patio or balcony,Air conditioning,Pool,Kitchen,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Elevator,Microwave,Coffee maker,Refrigerator,Dishes and silverware;FALSE;;5;Strict;IDR;0;0;12;5.0;4.9;5.0;4.8;5.0;4.9;4.8;1682.0;2,73E+14;89.7;1456842.0;0.052;0.0;4.6;74835.1;0.0;0.0;19;0;346;365;172.0;2815416.0;90.2;1477002.3;0.022;0.0;1.9;31282.4;0.0;0.0;2;0;88;90
985694;Serviced City Studio South Jakarta;Private room in rental unit;private_room;https://a0.muscache.com/im/pictures/airflow/Hosting-985694/original/0c526443-f3cd-4f2d-afcb-567b0bb82e4b.jpg;21;5152933;Jeffry;;;FALSE;-62.670;1.068.064;;;1;0.0;FALSE;TV,Washer,Smoke alarm,Wifi,Air conditioning,Fire extinguisher,Kitchen,Free parking on premises,Lock on bedroom door,Hangers,Dedicated workspace,Microwave,Refrigerator;FALSE;FALSE;2;Firm;IDR;0;0;37;4.78;4.8;4.9;4.6;4.8;4.7;4.8;535.0;8852098.0;18.4;299287.2;0.082;0.171;1.5;24252.3;3.1;50583.4;30;190;335;365;0.0;0.0;19.3;316097.6;0.0;0.0;0.0;0.0;0.0;0.0;0;38;90;90
1035842;Ideal for long stays and business trips in Jakarta;Entire rental unit;entire_home;https://a0.muscache.com/im/pictures/627a4420-1d80-4105-88a9-a6e388bf3111.jpg;31;5701892;Noviandry;;;FALSE;-62.265;1.068.197;2;1;2;1.0;FALSE;TV,Cable TV,Ping pong table,Wifi,Air conditioning,Pool,Kitchen,Hot water kettle,Hot water,Gym,Mini fridge,Elevator,Bed linens,Laundromat nearby,Microwave,Refrigerator,Drying rack for clothing,Dishes and silverware,Cooking basics,Paid parking on premises,Clothing storage,Stove,Washer,Single level home,Smoke alarm,Exercise equipment,Patio or balcony,First aid kit,Backyard,Fire extinguisher,Bidet,Essentials,Long term stays allowed,Safe,Cleaning before checkout,Children's playroom,Hangers,Dining table,Outdoor playground,Hair dryer,Iron,Dedicated workspace,Freezer,Private entrance,Rice maker;FALSE;FALSE;15;Firm;IDR;0;0;58;4.6;4.8;5.0;4.4;4.9;4.8;4.7;2940.0;4,73E+14;18.3;296914.8;0.444;0.47;8.1;129678.5;8.5;137196.1;162;20;203;365;284.0;4648713.0;19.9;325191.5;0.156;0.2;3.2;51652.4;4.1;66410.2;14;20;76;90
1241951;Jakarta's Central Business Location;Entire rental unit;entire_home;https://a0.muscache.com/im/pictures/109214768/29f509c2_original.jpg;21;3910209;Dadas;;;FALSE;-62.263;1.068.194;2;;1;1.0;FALSE;TV,Cable TV,Smoke alarm,Wifi,Carbon monoxide alarm,Patio or balcony,Air conditioning,Pool,Kitchen,Essentials,Shampoo,Hangers,Hair dryer,Iron,Gym,Elevator,Refrigerator,Dishes and silverware;FALSE;;10;Moderate;IDR;40;0;11;4.73;4.8;4.9;4.6;4.9;4.6;4.8;717.0;1,15E+14;56.6;919439.0;0.036;0.0;2.0;31567.7;0.0;0.0;13;0;352;365;0.0;0.0;52.5;859356.6;0.0;0.0;0.0;0.0;0.0;0.0;0;0;90;90
1272109;Green Palace, Kalibata City, Raffles Tower R07AC;Entire rental unit;entire_home;https://a0.muscache.com/im/pictures/6ae26db3-1ff6-4d1b-b0b5-d841728febf3.jpg;25;6923541;Rudy;;;TRUE;-62.566;1.068.572;4;2;3;1.0;FALSE;TV,Wifi,Air conditioning,Pool,Kitchen,Movie theater,Hot water,Gym,Resort access,Elevator,Bed linens,Extra pillows and blankets,Pocket wifi,Refrigerator,Dishes and silverware,Cooking basics,Smoke alarm,Patio or balcony,First aid kit,Backyard,Essentials,Shampoo,Hangers,Outdoor playground,Iron,Dedicated workspace;TRUE;FALSE;1;Flexible;IDR;0;0;163;4.81;4.8;4.9;4.7;4.9;4.8;4.8;2108.0;3,44E+14;20.5;334022.2;0.274;0.0;5.8;94278.9;0.0;0.0;100;0;265;365;793.0;1,30E+14;21.6;353382.0;0.4;0.0;8.8;144226.4;0.0;0.0;36;0;54;90
1373421;Most Strategic in CBD Sudirman & Easy Stay;Entire rental unit;entire_home;https://a0.muscache.com/im/pictures/49412701/ee0d6c90_original.jpg;13;2194823;Ronni;;;FALSE;-62.052;1.068.170;2;;1;1.0;FALSE;TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Hot water,Gym,Mini fridge,Elevator,Laundromat nearby,Microwave,Paid parking on premises,Stove,Washer,Smoke alarm,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron,Rice maker;FALSE;FALSE;2;Firm;IDR;8;9;84;4.38;4.5;4.6;4.1;4.7;4.6;4.3;1416.0;2,28E+14;24.4;396372.1;0.164;0.239;3.9;62447.5;5.6;90810.1;60;114;305;365;270.0;4419551.0;26.5;433588.8;0.111;0.0;3.0;49106.1;0.0;0.0;10;0;80;90
1482245;Homey & Clean Apartment in the SCBD Area.;Entire rental unit;entire_home;https://a0.muscache.com/im/pictures/11d5808c-b660-4d65-b219-2052fbef5185.jpg;16;7368846;Dita Amanda;;;TRUE;-62.260;1.068.170;2;1;1;1.0;FALSE;TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Room-darkening shades,Hot water,Gym,Elevator,Bed linens,Microwave,Refrigerator,Dishes and silverware,Heating,Cooking basics,Paid parking on premises,Clothing storage,Stove,Dryer,Smoke alarm,Carbon monoxide alarm,Patio or balcony,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Safe,Hangers,Dining table,Hair dryer,Iron,Dedicated workspace,Freezer;FALSE;FALSE;2;Moderate;IDR;15;5;147;4.87;4.9;4.9;4.9;4.9;4.8;4.7;5756.0;9,37E+14;32.2;523689.5;0.488;0.0;15.8;256713.2;0.0;0.0;178;0;187;365;2175.0;3,56E+14;38.2;625284.4;0.656;0.0;24.2;395576.9;0.0;0.0;59;0;31;90
1653337;1 BR GREAT LOCATION !! #2 THAMRIN;Entire rental unit;entire_home;https://a0.muscache.com/im/pictures/26321503/9f78611d_original.jpg;25;4023425;Riana;;;TRUE;-61.957;1.068.179;2;1;1;1.0;FALSE;TV,Washer,Cable TV,Smoke alarm,Wifi,Air conditioning,Pool,Kitchen,Essentials,Shampoo,Hangers,Hair dryer,Hot water,Iron,Gym,Elevator,Paid parking on premises;TRUE;FALSE;3;Moderate;IDR;0;0;72;4.61;4.8;4.9;4.6;4.9;4.8;4.6;1888.0;3,02E+14;33.7;548896.6;0.173;0.309;5.2;82707.6;9.3;147981.8;63;161;302;365;0.0;0.0;39.5;647291.1;0.0;0.0;0.0;0.0;0.0;0.0;0;90;90;90
1853456;Chic&Elegant near LotteAvenue(Top Shopping&Dining);Entire rental unit;entire_home;https://a0.muscache.com/im/pictures/26867932/60ce589b_original.jpg;40;9478152;Bb;;;FALSE;-62.268;1.068.197;2;1;1;1.0;FALSE;TV,Wifi,Air conditioning,Pool,Kitchen,Hot water,Gym,Elevator,Bed linens,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Paid parking on premises,Clothing storage,Stove,Washer,Smoke alarm,Exercise equipment,Carbon monoxide alarm,Patio or balcony,Fire extinguisher,Essentials,Long term stays allowed,Hangers,Hair dryer,Iron,Dedicated workspace,Freezer;FALSE;;3;Moderate;IDR;0;5;83;4.5;4.6;4.8;4.3;4.9;4.6;4.5;642.0;1,05E+13;35.9;583061.5;0.049;0.084;1.8;28666.7;3.0;48894.1;18;151;347;365;0.0;0.0;42.0;686758.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;90;90
1962329;Nordic style flat in central Jakarta, pool & Gym.;Entire rental unit;entire_home;https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTk2MjMyOQ==/original/699eb819-839a-42d7-85df-9823d4ce2282.jpeg;45;9494300;Billy And Miranda;10447707;Miranda;TRUE;-61.965;1.068.183;5;2;3;1.0;FALSE;TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Hot water kettle,Paid parking off premises,Books and reading material,Gym,Conditioner,Elevator,Laundromat nearby,Hot tub,Cleaning products,Drying rack for clothing,Paid parking on premises,Coffee,Clothing storage,Wine glasses,Washer,Smoke alarm,Carbon monoxide alarm,First aid kit,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Freezer,Sound system,Rice maker,High chair,Children’s books and toys,Crib,Pack ’n play/Travel crib,Room-darkening shades,Children’s dinnerware,Hot water,Body soap,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Sauna,Stove,Single level home,Shower gel,Patio or balcony,Long term stays allowed,Dining table,Outdoor playground,Sun loungers;TRUE;FALSE;1;Strict;IDR;9;0;276;4.85;4.9;4.9;4.8;4.8;4.9;4.9;12005.0;1,95E+16;52.7;856256.2;0.616;0.0;32.9;534499.7;0.0;0.0;225;0;140;365;4248.0;6,95E+14;61.1;1000673.3;0.778;0.0;47.2;772602.7;0.0;0.0;70;0;20;90
2017076;Clean & Hygienic 2 BR Apartment - Kelapa Gading 2;Entire rental unit;entire_home;https://a0.muscache.com/im/pictures/27694413/a910313b_original.jpg;28;10373440;Karina;;;FALSE;-61.502;1.068.904;5;2;3;1.0;FALSE;TV,Washer,Cable TV,Smoke alarm,Wifi,Air conditioning,Pool,Kitchen,Essentials,Shampoo,Hot water,Gym,Elevator,Microwave,Refrigerator,Dishes and silverware,Cooking basics;TRUE;;1;Strict;IDR;0;0;11;4.36;4.6;4.7;4.5;4.6;4.9;4.2;3627.0;5,97E+14;66.6;1081976.6;0.151;0.17;9.9;163434.3;11.2;184115.8;55;41;310;365;487.0;7971556.0;61.0;997945.0;0.089;0.119;5.4;88572.8;7.3;118978.4;8;23;82;90
2326684;4BR COZY TROPICAL RETREAT PENTHOUSE JAKARTA;Entire rental unit;entire_home;https://a0.muscache.com/im/pictures/314d1f40-4cc9-4559-8862-7408fa8d69b9.jpg;90;11886406;Ferdinand;;;TRUE;-61.726;1.067.887;10;4;7;4.5;FALSE;TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Room-darkening shades,Hot water,Gym,Elevator,Hot tub,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Paid parking on premises,Clothing storage,Stove,Washer,Smoke alarm,Shower gel,Carbon monoxide alarm,Patio or balcony,Fire extinguisher,Luggage dropoff allowed,Bidet,Essentials,Long term stays allowed,Shampoo,Hangers,Dining table,Hair dryer,Iron,Dedicated workspace,Freezer,Rice maker,Bathtub;FALSE;FALSE;2;Strict;IDR;17;0;292;4.81;4.8;4.9;4.5;4.9;4.8;4.7;42452.0;6,89E+16;201.8;3275895.7;0.573;0.0;116.3;1887120.9;0.0;0.0;209;0;156;365;9998.0;1,64E+16;196.6;3218086.5;0.556;0.0;111.1;1818380.7;0.0;0.0;50;0;40;90
2339694;1 km to mall;Entire rental unit;entire_home;https://a0.muscache.com/im/pictures/8f9309dc-6cc2-411b-96bc-727d1bf121e5.jpg;26;11950129;Laksmi;;;FALSE;-62.831;1.067.927;5;3;3;1.0;FALSE;TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Gym,Resort access,Mini fridge,Elevator,Trash compactor,Outdoor furniture,Hot tub,Heating,Washer,Dryer,Smoke alarm,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Children’s bikes,Rice maker,High chair,Children’s books and toys,Crib,Pack ’n play/Travel crib,Children’s dinnerware,Microwave,Refrigerator,Fire pit,Dishes and silverware,Cooking basics,BBQ grill,Exercise equipment,Patio or balcony,Backyard,Outdoor playground,Toaster;FALSE;;30;Moderate;IDR;0;4;67;4.9;4.7;4.9;4.6;4.9;4.9;4.8;6429.0;1,05E+16;68.1;1107896.9;0.258;0.0;17.6;287168.7;0.0;0.0;94;0;271;365;1140.0;1,87E+14;70.3;1150355.9;0.156;0.0;12.7;207336.9;0.0;0.0;14;0;76;90
2583182;❤ Cozy 1BR in the Heart of Jakarta;Entire rental unit;entire_home;https://a0.muscache.com/im/pictures/35335133/03b0ee29_original.jpg;36;13226581;Anton;207666659;Icha;TRUE;-61.975;1.068.185;2;1;1;1.0;FALSE;TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Room-darkening shades,Hot water,Gym,Body soap,Elevator,Bed linens,Extra pillows and blankets,Hot tub,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Paid parking on premises,Clothing storage,Stove,Washer,Dryer,Single level home,Smoke alarm,BBQ grill,Carbon monoxide alarm,Patio or balcony,First aid kit,Backyard,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron,Private entrance;FALSE;FALSE;2;Flexible;IDR;10;0;98;4.64;4.8;4.9;4.5;4.9;4.8;4.6;2542.0;4,15E+14;31.3;508583.2;0.225;0.263;7.0;113707.8;8.1;133023.6;82;53;283;365;307.0;5025191.0;32.3;528709.0;0.111;0.233;3.4;55835.5;7.1;116864.9;10;47;80;90
2616045;Apt in the Semanggi-Kuningan-Setiabudi 4-6pax;Entire rental unit;entire_home;https://a0.muscache.com/im/pictures/b5040d80-c07e-4f07-8e45-27b982a8ff24.jpg;50;4069570;Dwi Prasanto;;;TRUE;-62.255;1.068.183;6;2;3;1.0;FALSE;TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Hot water kettle,Books and reading material,Gym,Elevator,Laundromat nearby,Cleaning products,Drying rack for clothing,Heating,Paid parking on premises,Coffee,Clothing storage,Washer,Carbon monoxide alarm,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Dedicated workspace,Freezer,Rice maker,High chair,Blender,Hot water,Body soap,Bed linens,Ethernet connection,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,EV charger,Single level home,Shower gel,Patio or balcony,Long term stays allowed,Dining table;TRUE;FALSE;2;Moderate;IDR;11;0;61;4.84;4.8;5.0;4.7;5.0;4.9;4.8;6330.0;1,03E+16;54.4;883070.9;0.326;0.0;17.3;281413.2;0.0;0.0;119;0;246;365;1284.0;2,10E+14;55.9;914828.5;0.267;0.0;14.3;233526.8;0.0;0.0;24;0;66;90
2640912;FX Sudirman 22;Entire rental unit;entire_home;https://a0.muscache.com/im/pictures/966fa5c2-9afe-4b1c-843b-838f35e3d95c.jpg;16;56048;Rieneke;142853328;Greg;TRUE;-62.241;1.068.047;5;3;3;2.0;FALSE;TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Hot water,Gym,Elevator,Coffee maker,Indoor fireplace,Refrigerator,Heating,Washer,Dryer,Smoke alarm,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron;FALSE;;3;Strict;IDR;0;0;15;4.73;4.9;4.7;4.8;4.7;5.0;4.7;1561.0;2,47E+14;157.2;2554239.4;0.027;0.03;4.3;67726.0;4.7;73791.0;10;30;355;365;0.0;0.0;154.5;2528418.5;0.0;0.0;0.0;0.0;0.0;0.0;0;16;90;90
2690136;Homey Apartment in the City Center;Entire rental unit;entire_home;https://a0.muscache.com/im/pictures/35172536/b354e145_original.jpg;15;13727102;Syarifah;;;TRUE;-62.252;1.068.184;2;1;1;1.0;FALSE;TV,Cable TV,Wifi,Air conditioning,Elevator,Pool,Kitchen,Essentials,Gym;FALSE;;4;Moderate;IDR;0;0;101;4.85;4.9;5.0;4.7;4.9;4.8;4.8;3350.0;5,42E+13;21.4;347651.4;0.444;0.604;9.2;148362.9;12.5;202061.4;162;97;203;365;135.0;2209773.0;22.7;371751.2;0.067;0.214;1.5;24553.0;4.8;78920.5;6;62;84;90
2710987;Chic Urban Studio Apartment in Jakarta CBD;Entire rental unit;entire_home;https://a0.muscache.com/im/pictures/35a134f8-f895-41ff-8dd7-16d27152d2fe.jpg;11;13875017;D I A;;;FALSE;-62.226;1.068.312;2;1;1;0.0;FALSE;TV,Wifi,Air conditioning,Pool,Kitchen,Room-darkening shades,Smoking allowed,Hot water,Mini fridge,Elevator,Bed linens,Extra pillows and blankets,Microwave,Cleaning products,Refrigerator,Drying rack for clothing,Dishes and silverware,Clothing storage,Stove,Washer,Smoke alarm,Shower gel,Fire extinguisher,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Freezer;FALSE;FALSE;2;Moderate;IDR;8;0;33;4.61;4.6;4.8;4.5;4.8;4.8;4.6;3192.0;5,13E+14;35.9;583048.8;0.238;0.254;8.7;140660.3;9.3;149682.2;87;22;278;365;967.0;1,58E+14;35.9;587818.3;0.278;0.0;10.7;175872.6;0.0;0.0;25;0;65;90
2744209;Hommy & Strategic Studio Taman Sari Semanggi;Entire rental unit;entire_home;https://a0.muscache.com/im/pictures/61623522/1ff2b370_original.jpg;9;6176976;Tanoyo;;;FALSE;-62.250;1.068.200;3;;2;1.5;FALSE;TV,Smoke alarm,Wifi,Carbon monoxide alarm,Air conditioning,Pool,Fire extinguisher,Kitchen,Essentials,Shampoo,Smoking allowed,Gym,Elevator,Indoor fireplace,Heating;TRUE;;7;Strict;IDR;0;0;8;4.25;4.3;4.7;4.9;4.9;4.4;4.1;401.0;6563849.0;33.9;551041.4;0.033;0.0;1.1;17983.1;0.0;0.0;12;0;353;365;0.0;0.0;33.9;554171.6;0.0;0.0;0.0;0.0;0.0;0.0;0;0;90;90
3078048;Alamanda 21 - Thamrin Residence;Entire rental unit;entire_home;https://a0.muscache.com/im/pictures/51633015/ff1c6296_original.jpg;11;15664028;Cisca;;;FALSE;-61.954;1.068.177;2;1;1;1.0;FALSE;TV,Washer,Cable TV,Smoke alarm,Wifi,Patio or balcony,Air conditioning,Pool,Kitchen,Essentials,Shampoo,Hangers,Iron,Gym,Dedicated workspace,Elevator,Coffee maker,Refrigerator;TRUE;FALSE;2;Firm;IDR;15;0;42;4.6;4.8;4.8;4.5;4.8;5.0;4.8;4070.0;6,66E+14;33.0;535992.8;0.329;0.396;11.2;182373.2;13.4;219690.5;120;62;245;365;572.0;9362897.0;34.3;561264.5;0.178;0.286;6.4;104032.2;10.2;167194.6;16;34;74;90
3095734;Great location at Central Jakarta;Entire rental unit;entire_home;https://a0.muscache.com/im/pictures/miso/Hosting-3095734/original/0c2b1e47-1881-4a01-b927-d1c6b0e342fe.jpeg;29;15742031;Deena;;;TRUE;-61.898;1.068.225;2;1;1;1.0;FALSE;TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Hot water kettle,Smoking allowed,Hot water,Gym,Elevator,Bed linens,Microwave,Cleaning products,Refrigerator,Drying rack for clothing,Dishes and silverware,Cooking basics,Sauna,Paid parking on premises,Coffee,Clothing storage,Stove,Washer,Smoke alarm,Shower gel,Patio or balcony,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Private entrance,Rice maker;FALSE;FALSE;5;Strict;IDR;14;0;10;5.0;4.9;5.0;4.9;5.0;4.9;4.9;7537.0;1,23E+16;34.0;553014.6;0.605;0.775;20.6;336253.8;26.4;430640.8;221;80;144;365;2552.0;4,18E+14;35.5;581634.6;0.8;0.867;28.4;464143.7;30.7;503288.4;72;7;18;90
3477517;Studio apt w/ 65” TV in Kemang Mall;Entire rental unit;entire_home;https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MzQ3NzUxNw%3D%3D/original/8d8fb5ea-29d4-42f6-8656-5099ec0bcef7.jpeg;26;13005054;Astrid;351450867;Ananda;FALSE;-62.586;1.068.088;4;1;2;1.0;FALSE;TV,Wifi,Air conditioning,Pool,Kitchen,Room-darkening shades,Hot water,Gym,Body soap,Resort access,Elevator,Bed linens,Extra pillows and blankets,Hot tub,Microwave,Cleaning products,Refrigerator,Dishes and silverware,Cooking basics,Paid parking on premises,Clothing storage,Stove,Washer,Dryer,Single level home,Smoke alarm,Shower gel,First aid kit,Fire extinguisher,Bidet,Essentials,Long term stays allowed,Safe,Shampoo,Lock on bedroom door,Cleaning before checkout,Hangers,Hair dryer,Iron,Dedicated workspace,Bathtub;FALSE;FALSE;2;Strict;IDR;9;0;59;4.8;4.8;4.9;4.7;4.9;4.9;4.8;4436.0;7,20E+14;38.1;618466.8;0.321;0.0;12.2;197239.1;0.0;0.0;117;0;248;365;1534.0;2,51E+14;41.0;670389.2;0.411;0.0;17.0;278995.4;0.0;0.0;37;0;53;90
4251717;Bougenville 17 - Thamrin Residence;Entire rental unit;entire_home;https://a0.muscache.com/im/pictures/92fdfdd6-64c4-46f3-a25f-f4f1eb176883.jpg;7;15664028;Cisca;;;FALSE;-61.944;1.068.172;2;1;1;1.0;FALSE;TV,Wifi,Air conditioning,Pool,Kitchen,Hot water,Gym,Elevator,Bed linens,Extra pillows and blankets,Laundromat nearby,Microwave,Cleaning products,Refrigerator,Drying rack for clothing,Dishes and silverware,Cooking basics,Paid parking on premises,Clothing storage,Washer,Smoke alarm,Patio or balcony,Luggage dropoff allowed,Essentials,Long term stays allowed,Hangers,Dining table,Iron,Dedicated workspace;FALSE;FALSE;2;Moderate;IDR;12;0;32;4.78;4.9;4.9;4.5;4.9;4.9;4.6;6880.0;1,12E+16;30.9;502622.2;0.611;0.0;18.8;305489.9;0.0;0.0;223;0;142;365;1817.0;2,97E+14;31.7;518524.0;0.633;0.0;20.2;330465.9;0.0;0.0;57;0;33;90
4313308;One Bedroom in the heart of Jakarta;Entire rental unit;entire_home;https://a0.muscache.com/im/pictures/107245459/8acd95e0_original.jpg;33;18364304;Andrew;;;FALSE;-61.942;1.068.177;3;1;1;1.0;FALSE;TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Paid parking off premises,Books and reading material,Hot water,Gym,Body soap,Elevator,Bed linens,Microwave,Cleaning products,Refrigerator,Drying rack for clothing,Dishes and silverware,Cooking basics,Paid parking on premises,Clothing storage,Stove,Washer,Smoke alarm,Carbon monoxide alarm,Patio or balcony,First aid kit,Fire extinguisher,Luggage dropoff allowed,Bidet,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron;FALSE;FALSE;1;Moderate;IDR;44;0;48;4.77;4.8;4.8;4.5;4.9;4.9;4.6;1698.0;2,69E+14;46.9;763916.8;0.112;0.169;4.7;73595.8;7.0;111001.9;41;123;324;365;155.0;2537148.0;71.8;1174727.1;0.022;0.033;1.7;28190.5;2.6;42285.8;2;30;88;90
